vX7Wu,Stress_Level,Hours_Worked_Per_Week,Job_Role,industriousness,Employee_ID,Social_Isolation_Rating,Access_to_Mental_Health_Resources,Age,Physical_Activity,Years_of_Experience
9,Low,22,Project Manager,Retail,EMP4154,3,No,22,Weekly,23
4,Low,25,Marketing,Finance,EMP4155,1,No,33,Daily,1
3,Low,60,Project Manager,Manufacturing,EMP4156,2,No,31,None,21
3,Medium,33,Marketing,Consulting,EMP4157,4,No,59,Weekly,8
5,Medium,51,HR,Healthcare,EMP4158,1,Yes,22,None,5
5,Low,60,HR,Consulting,EMP4159,4,No,28,None,14
3,Medium,45,Marketing,Consulting,EMP4160,3,Yes,33,None,3
5,Low,55,Designer,Manufacturing,EMP4161,2,No,37,Weekly,11
5,Medium,22,HR,Education,EMP4162,2,No,40,None,31
7,Low,48,Software Engineer,Education,EMP4163,4,No,40,None,8
2,Low,60,HR,Education,EMP4164,2,Yes,50,Daily,17
3,High,23,Data Scientist,Finance,EMP4165,1,No,37,Weekly,1
2,Medium,44,HR,Finance,EMP4166,2,No,40,Weekly,33
2,Medium,51,Sales,Education,EMP4167,5,Yes,51,Weekly,26
9,Low,24,Sales,Retail,EMP4168,3,No,35,Weekly,21
4,High,41,Data Scientist,IT,EMP4169,4,Yes,44,Daily,21
9,High,20,Designer,Retail,EMP4170,4,Yes,33,Weekly,4
3,Low,44,Sales,IT,EMP4171,5,Yes,53,Weekly,25
2,Medium,37,Sales,IT,EMP4172,1,Yes,50,None,13
2,Low,48,HR,Retail,EMP4173,3,No,58,Daily,20
7,Medium,42,Data Scientist,Finance,EMP4174,1,Yes,44,None,9
3,Low,57,HR,Finance,EMP4175,2,Yes,45,Daily,26
1,Low,39,HR,IT,EMP4176,5,Yes,53,Weekly,12
2,Low,34,Software Engineer,Healthcare,EMP4177,1,Yes,45,Weekly,25
5,High,22,HR,Education,EMP4178,1,No,23,None,30
8,Low,29,Sales,Finance,EMP4179,3,No,44,Daily,31
5,High,59,Software Engineer,Consulting,EMP4180,5,No,44,Daily,15
3,High,49,Project Manager,Retail,EMP4181,3,Yes,52,None,22
3,Medium,58,Project Manager,Healthcare,EMP4182,2,No,26,None,15
5,Low,32,Designer,Healthcare,EMP4183,2,No,30,Daily,3
4,High,49,Sales,Consulting,EMP4184,3,Yes,45,None,19
1,High,20,Software Engineer,Education,EMP4185,4,No,57,Weekly,13
2,High,39,HR,Healthcare,EMP4186,5,No,35,Weekly,9
3,High,37,Data Scientist,Consulting,EMP4187,1,Yes,38,Weekly,12
1,High,23,Marketing,Education,EMP4188,2,No,32,None,5
1,Medium,40,Software Engineer,Healthcare,EMP4189,3,Yes,26,None,16
1,Low,31,Data Scientist,Healthcare,EMP4190,5,No,29,None,30
3,High,52,Software Engineer,IT,EMP4191,5,No,49,Weekly,3
1,High,23,Project Manager,Finance,EMP4192,1,Yes,53,Weekly,33
3,Medium,34,Data Scientist,Retail,EMP4193,4,No,52,Weekly,21
3,Medium,35,Data Scientist,Finance,EMP4194,4,Yes,31,Daily,21
4,High,22,Designer,Education,EMP4195,5,Yes,49,Weekly,7
9,Low,29,Sales,IT,EMP4196,1,No,58,None,9
3,Low,60,Software Engineer,Education,EMP4197,3,Yes,43,None,11
3,Low,60,Sales,Finance,EMP4198,5,No,56,Daily,4
4,Low,49,Data Scientist,Consulting,EMP4199,3,No,34,Weekly,6
4,Medium,41,Designer,Healthcare,EMP4200,5,Yes,55,Weekly,19
2,Medium,30,HR,Education,EMP4201,5,No,42,None,4
1,Low,56,Marketing,Education,EMP4202,5,No,51,Daily,16
5,High,24,Software Engineer,Education,EMP4203,2,No,57,Weekly,21
8,Low,41,Software Engineer,Retail,EMP4204,1,No,29,None,13
9,Medium,55,Software Engineer,Retail,EMP4205,2,No,24,None,33
2,High,35,Marketing,Healthcare,EMP4206,3,No,44,None,10
4,Low,42,HR,IT,EMP4207,3,Yes,34,Weekly,20
1,Medium,24,Designer,Finance,EMP4208,4,No,23,Daily,7
1,High,30,Project Manager,IT,EMP4209,2,Yes,44,Weekly,33
8,Medium,49,Data Scientist,Healthcare,EMP4210,4,No,46,None,6
6,Low,58,Designer,Education,EMP4211,3,No,38,Weekly,23
4,High,43,Project Manager,Consulting,EMP4212,5,Yes,35,None,17
3,Low,43,Designer,Retail,EMP4213,5,Yes,41,None,20
4,Low,21,Designer,IT,EMP4214,4,No,42,Daily,32
4,Low,59,Sales,IT,EMP4215,1,No,50,None,11
2,High,50,Data Scientist,Consulting,EMP4216,3,Yes,60,Weekly,10
5,Low,46,Designer,Retail,EMP4217,3,No,54,None,13
3,Medium,34,Software Engineer,Consulting,EMP4218,4,No,31,Daily,9
3,Medium,36,Designer,Healthcare,EMP4219,4,Yes,35,None,31
3,High,39,Designer,Finance,EMP4220,5,No,46,Daily,18
3,Low,59,HR,IT,EMP4221,4,No,56,None,31
2,Low,50,Software Engineer,Retail,EMP4222,2,Yes,47,Daily,9
5,Medium,40,Software Engineer,Retail,EMP4223,3,No,59,Daily,17
5,High,49,HR,Retail,EMP4224,4,Yes,48,Daily,17
3,Low,44,Sales,Education,EMP4225,4,No,28,None,29
4,Low,27,Project Manager,IT,EMP4226,5,Yes,30,None,24
8,Medium,28,Marketing,Consulting,EMP4227,2,No,24,None,15
4,High,36,Designer,Finance,EMP4228,2,No,47,Weekly,12
4,Medium,35,HR,Education,EMP4229,3,Yes,34,Daily,9
2,High,36,HR,Finance,EMP4230,1,Yes,59,None,34
0,Medium,34,Sales,Education,EMP4231,5,No,52,Weekly,23
3,Medium,52,HR,Healthcare,EMP4232,4,Yes,57,Weekly,3
2,Medium,21,Software Engineer,Finance,EMP4233,1,No,49,None,33
4,Medium,55,Data Scientist,Retail,EMP4234,3,No,26,Weekly,9
3,Low,43,Sales,IT,EMP4235,2,No,39,Weekly,20
1,Medium,52,Designer,Education,EMP4236,4,No,59,Weekly,9
1,Medium,37,HR,Manufacturing,EMP4237,3,Yes,38,Daily,23
1,High,43,Designer,Healthcare,EMP4238,4,No,60,Weekly,1
0,Low,57,Marketing,Finance,EMP4239,3,Yes,48,Weekly,1
2,Low,39,Marketing,Manufacturing,EMP4240,3,Yes,45,Weekly,17
1,Medium,21,Sales,IT,EMP4241,2,No,32,Daily,32
9,Low,26,Project Manager,Retail,EMP4242,5,Yes,52,None,23
2,High,51,Sales,IT,EMP4243,3,Yes,26,Weekly,2
3,Low,55,Project Manager,Manufacturing,EMP4244,4,No,38,Daily,31
4,Low,47,Designer,Manufacturing,EMP4245,1,Yes,23,None,24
8,Low,57,Project Manager,Healthcare,EMP4246,3,No,29,Weekly,18
5,High,37,Sales,Education,EMP4247,2,Yes,49,Weekly,11
2,Medium,36,Sales,Education,EMP4248,1,No,29,Daily,16
2,High,36,Project Manager,Finance,EMP4249,5,Yes,36,None,20
2,Medium,28,Software Engineer,Retail,EMP4250,3,Yes,44,None,28
9,Medium,23,Data Scientist,Consulting,EMP4251,2,Yes,31,Daily,30
1,High,25,Designer,Education,EMP4252,5,No,58,None,22
2,Medium,28,Designer,Retail,EMP4253,4,No,49,Daily,30
2,High,39,HR,Manufacturing,EMP4254,5,No,55,Weekly,22
4,Low,44,Designer,IT,EMP4255,1,No,51,Weekly,12
5,Medium,22,Designer,Education,EMP4256,3,Yes,27,None,6
2,Medium,46,Data Scientist,Retail,EMP4257,5,Yes,56,Weekly,19
5,Low,30,Sales,Finance,EMP4258,3,Yes,24,None,12
2,Low,42,Designer,Finance,EMP4259,3,No,24,Weekly,26
2,Medium,31,Data Scientist,Education,EMP4260,1,Yes,29,Weekly,10
1,Low,44,Designer,Healthcare,EMP4261,2,Yes,58,Weekly,8
9,Medium,53,HR,Retail,EMP4262,2,Yes,31,Weekly,28
2,Low,47,Data Scientist,Retail,EMP4263,1,No,30,None,14
7,Medium,31,Marketing,IT,EMP4264,4,No,43,None,7
4,Low,50,Project Manager,Finance,EMP4265,1,No,26,Weekly,28
3,Medium,55,Project Manager,Manufacturing,EMP4266,4,Yes,45,Weekly,20
1,High,37,Sales,Healthcare,EMP4267,2,Yes,22,Weekly,23
5,Medium,57,HR,Finance,EMP4268,1,Yes,50,Daily,31
2,Low,27,Project Manager,IT,EMP4269,4,No,48,Daily,34
5,Medium,43,Data Scientist,Education,EMP4270,5,Yes,58,Daily,33
3,Low,28,Software Engineer,Finance,EMP4271,2,No,35,Daily,5
2,High,46,Marketing,Manufacturing,EMP4272,5,No,53,Daily,19
0,High,36,Project Manager,Consulting,EMP4273,2,No,25,None,27
5,Medium,48,Sales,Finance,EMP4274,1,No,53,None,18
1,Low,36,Software Engineer,IT,EMP4275,1,Yes,29,Daily,13
4,Low,56,Software Engineer,Retail,EMP4276,1,No,25,Weekly,26
3,Low,51,HR,IT,EMP4277,1,No,31,Daily,2
4,High,29,Designer,Finance,EMP4278,3,No,52,Daily,14
3,High,56,Marketing,Consulting,EMP4279,4,Yes,34,None,4
1,Medium,31,Sales,Retail,EMP4280,5,No,45,Daily,21
2,High,38,Project Manager,Education,EMP4281,3,Yes,47,None,9
2,High,32,Designer,Manufacturing,EMP4282,3,No,27,Daily,16
1,Low,35,Designer,Manufacturing,EMP4283,3,Yes,26,Daily,14
4,Medium,56,Sales,Finance,EMP4284,5,No,37,Daily,10
2,Medium,60,Sales,Manufacturing,EMP4285,2,Yes,60,Weekly,34
3,Low,44,Software Engineer,Education,EMP4286,2,Yes,29,Weekly,13
5,Medium,30,Marketing,IT,EMP4287,5,Yes,27,Weekly,14
5,High,38,Marketing,Manufacturing,EMP4288,2,Yes,36,Weekly,11
9,Low,35,HR,IT,EMP4289,5,Yes,52,Weekly,31
4,High,60,Software Engineer,Education,EMP4290,4,Yes,37,None,6
1,Low,59,Project Manager,Consulting,EMP4291,3,No,55,Weekly,1
4,Medium,24,Designer,Finance,EMP4292,2,Yes,51,Weekly,26
4,Medium,26,Designer,Consulting,EMP4293,3,Yes,37,None,29
2,High,58,Sales,Consulting,EMP4294,2,Yes,28,Weekly,23
2,Medium,32,Marketing,Consulting,EMP4295,4,Yes,28,None,17
4,Medium,21,Designer,Consulting,EMP4296,3,No,47,None,20
1,Low,39,HR,Education,EMP4297,3,Yes,23,Daily,28
9,High,53,Sales,Healthcare,EMP4298,1,Yes,32,Weekly,28
3,Medium,20,Software Engineer,Consulting,EMP4299,3,Yes,38,None,32
3,Low,39,Marketing,Manufacturing,EMP4300,5,Yes,22,Daily,1
4,High,46,Sales,Education,EMP4301,5,No,32,Weekly,14
9,Low,28,Data Scientist,Retail,EMP4302,1,Yes,22,None,6
3,High,44,Project Manager,IT,EMP4303,3,No,46,Weekly,8
2,Low,32,Project Manager,Manufacturing,EMP4304,1,Yes,30,None,33
2,Medium,54,Marketing,IT,EMP4305,3,No,25,Daily,3
8,Medium,36,Marketing,IT,EMP4306,5,Yes,49,None,22
3,High,52,Data Scientist,Consulting,EMP4307,4,No,51,Daily,6
3,High,26,Data Scientist,Education,EMP4308,1,No,57,Daily,16
4,Medium,36,Project Manager,Education,EMP4309,4,Yes,58,None,30
5,Medium,27,Designer,Manufacturing,EMP4310,2,No,45,Daily,3
2,High,56,Sales,IT,EMP4311,1,Yes,32,Daily,25
1,Low,53,HR,Consulting,EMP4312,2,Yes,45,Weekly,15
4,High,35,Software Engineer,Retail,EMP4313,2,No,28,None,31
1,High,57,Software Engineer,Education,EMP4314,5,No,22,Weekly,31
2,High,36,Designer,Finance,EMP4315,5,No,41,Weekly,26
3,High,47,Sales,Healthcare,EMP4316,4,Yes,37,None,22
1,Low,36,Designer,Healthcare,EMP4317,5,No,25,Daily,31
5,High,55,Sales,Consulting,EMP4318,5,Yes,33,None,4
1,Low,27,Designer,Finance,EMP4319,2,Yes,50,Weekly,30
5,Low,24,Sales,Retail,EMP4320,1,Yes,56,None,26
3,Medium,29,Sales,Finance,EMP4321,1,Yes,51,Daily,34
2,High,37,Data Scientist,IT,EMP4322,5,No,42,None,32
4,High,53,HR,Manufacturing,EMP4323,4,No,50,None,5
2,Medium,60,Designer,Consulting,EMP4324,5,Yes,48,Daily,15
4,Low,37,Sales,Consulting,EMP4325,2,Yes,22,Weekly,18
5,Low,27,Data Scientist,Healthcare,EMP4326,2,No,30,Weekly,13
5,High,55,Sales,Manufacturing,EMP4327,4,No,44,Weekly,33
3,High,20,Project Manager,Education,EMP4328,3,No,23,None,4
3,Medium,37,Project Manager,Retail,EMP4329,5,No,55,Daily,4
3,Medium,54,Marketing,Manufacturing,EMP4330,3,Yes,35,Daily,18
10,Medium,38,Project Manager,Healthcare,EMP4331,2,No,55,Daily,35
2,Medium,48,Marketing,Finance,EMP4332,1,Yes,57,Daily,3
3,Low,43,Marketing,Manufacturing,EMP4333,4,No,32,Weekly,34
2,Low,29,Project Manager,Education,EMP4334,3,Yes,22,Daily,13
5,High,40,Sales,Retail,EMP4335,4,No,55,Weekly,2
2,Medium,33,Data Scientist,Healthcare,EMP4336,4,Yes,47,None,19
7,Low,53,Data Scientist,Retail,EMP4337,5,Yes,44,None,21
3,High,54,Sales,Manufacturing,EMP4338,4,No,58,None,26
9,High,44,Marketing,Manufacturing,EMP4339,3,Yes,56,Daily,1
6,High,41,Project Manager,Finance,EMP4340,2,Yes,40,Daily,27
4,Low,25,Marketing,Finance,EMP4341,4,No,56,None,33
5,Low,21,Project Manager,Retail,EMP4342,1,Yes,45,None,7
1,Medium,53,Designer,Education,EMP4343,4,No,56,Daily,17
10,High,41,Sales,IT,EMP4344,4,Yes,30,Weekly,2
3,Medium,41,Sales,Finance,EMP4345,4,No,34,None,12
3,Medium,42,HR,Manufacturing,EMP4346,2,Yes,57,None,21
4,Low,23,Project Manager,Education,EMP4347,1,Yes,32,Daily,1
1,Medium,41,Sales,Manufacturing,EMP4348,5,No,46,Daily,20
5,High,52,Data Scientist,Healthcare,EMP4349,1,Yes,40,Daily,9
3,High,26,Data Scientist,Retail,EMP4350,1,Yes,60,Weekly,11
2,Low,20,Sales,Manufacturing,EMP4351,2,No,37,None,18
5,Low,21,Marketing,IT,EMP4352,1,No,54,Weekly,12
4,Medium,24,Designer,Manufacturing,EMP4353,2,No,38,Weekly,29
9,High,58,Designer,Healthcare,EMP4354,3,Yes,50,Daily,33
4,Medium,29,Project Manager,Finance,EMP4355,5,No,46,Weekly,15
4,Medium,55,Software Engineer,Education,EMP4356,1,Yes,26,Weekly,14
10,Medium,32,Data Scientist,Healthcare,EMP4357,1,Yes,52,Daily,30
8,Low,29,Project Manager,Finance,EMP4358,1,No,51,None,28
3,Low,58,Sales,Healthcare,EMP4359,4,Yes,30,None,27
3,High,23,Software Engineer,Consulting,EMP4360,1,Yes,38,None,19
5,High,20,Project Manager,Education,EMP4361,4,Yes,24,Weekly,30
5,High,50,Marketing,Retail,EMP4362,3,Yes,43,Daily,26
4,High,29,Designer,Education,EMP4363,1,No,56,Daily,28
2,High,60,Sales,Retail,EMP4364,2,No,36,Weekly,16
10,Medium,41,Software Engineer,Manufacturing,EMP4365,5,No,26,Daily,21
8,Low,28,Marketing,IT,EMP4366,4,No,26,Weekly,3
2,Low,53,Sales,IT,EMP4367,3,No,37,Daily,3
1,High,56,Software Engineer,IT,EMP4368,3,No,59,None,3
5,Medium,55,Marketing,Manufacturing,EMP4369,2,Yes,58,Daily,25
3,High,33,Project Manager,Manufacturing,EMP4370,2,No,36,Daily,34
3,Low,47,Designer,Healthcare,EMP4371,5,No,59,None,16
10,Low,33,Designer,Education,EMP4372,1,No,56,Weekly,11
3,High,44,Marketing,Manufacturing,EMP4373,5,Yes,23,None,34
4,Medium,56,HR,IT,EMP4374,3,No,24,Daily,4
1,Low,59,Designer,Finance,EMP4375,4,No,28,Daily,7
4,Low,39,Data Scientist,Retail,EMP4376,5,No,31,None,27
5,Low,37,Project Manager,Finance,EMP4377,3,Yes,38,None,25
2,Low,60,Software Engineer,IT,EMP4378,1,No,56,None,30
2,High,51,HR,Consulting,EMP4379,1,Yes,47,Weekly,21
1,Low,26,Marketing,Healthcare,EMP4380,4,Yes,47,Daily,19
1,Medium,46,Marketing,Healthcare,EMP4381,4,Yes,43,None,19
8,High,33,HR,Finance,EMP4382,2,No,27,Daily,33
2,Low,23,Project Manager,Retail,EMP4383,2,No,25,Weekly,26
10,Medium,21,Project Manager,Retail,EMP4384,3,Yes,35,None,3
8,Low,39,Software Engineer,Finance,EMP4385,3,No,50,None,22
8,Low,26,Data Scientist,Education,EMP4386,2,Yes,30,Daily,12
3,Medium,58,Marketing,Consulting,EMP4387,1,No,32,None,4
6,High,48,Project Manager,Finance,EMP4388,1,Yes,54,Weekly,1
2,High,33,Data Scientist,Manufacturing,EMP4389,2,Yes,23,Daily,26
4,Medium,25,HR,Healthcare,EMP4390,4,No,29,Daily,35
4,Medium,48,Sales,Manufacturing,EMP4391,5,No,41,None,2
2,High,53,HR,Retail,EMP4392,3,No,39,Daily,18
2,High,60,Project Manager,Education,EMP4393,1,No,22,Weekly,22
7,Medium,50,Software Engineer,Finance,EMP4394,3,No,48,None,30
3,High,21,Data Scientist,Healthcare,EMP4395,1,Yes,52,None,23
1,Medium,43,HR,IT,EMP4396,1,Yes,28,Daily,29
1,Medium,31,Sales,Finance,EMP4397,4,Yes,36,None,1
3,High,58,HR,IT,EMP4398,5,Yes,29,None,33
4,High,21,Designer,IT,EMP4399,4,No,26,Daily,32
5,High,60,Software Engineer,Finance,EMP4400,2,Yes,27,Weekly,31
5,Low,30,Designer,Healthcare,EMP4401,4,Yes,31,Daily,14
4,High,30,Project Manager,Education,EMP4402,1,No,47,Weekly,19
9,High,49,HR,Finance,EMP4403,5,Yes,45,None,28
6,Low,33,Project Manager,Consulting,EMP4404,3,No,50,None,29
3,High,56,Data Scientist,IT,EMP4405,4,No,46,None,5
8,Medium,46,Project Manager,Education,EMP4406,4,Yes,24,Weekly,15
3,High,28,Designer,Finance,EMP4407,2,No,24,Weekly,13
9,Low,25,Designer,Retail,EMP4408,5,No,53,None,9
10,Medium,57,Project Manager,Education,EMP4409,2,No,45,Weekly,26
1,High,52,Project Manager,Healthcare,EMP4410,4,No,37,Daily,27
4,Medium,34,Software Engineer,Finance,EMP4411,5,Yes,29,Daily,26
3,High,56,HR,Consulting,EMP4412,3,No,38,None,6
2,Medium,25,Project Manager,Finance,EMP4413,1,Yes,60,Daily,3
4,High,43,Designer,Education,EMP4414,4,Yes,47,Daily,29
10,High,30,Data Scientist,Healthcare,EMP4415,3,No,40,Weekly,10
3,High,40,Project Manager,Finance,EMP4416,5,Yes,48,None,26
4,Low,20,Software Engineer,Retail,EMP4417,5,No,44,None,20
3,High,50,Software Engineer,IT,EMP4418,4,Yes,37,Daily,13
1,High,57,Software Engineer,Education,EMP4419,4,Yes,37,Weekly,25
5,Low,48,Designer,Healthcare,EMP4420,3,Yes,50,Daily,4
7,Medium,28,Software Engineer,Healthcare,EMP4421,2,No,57,None,35
1,Medium,29,Data Scientist,Healthcare,EMP4422,5,Yes,42,Weekly,11
2,Low,47,Sales,Manufacturing,EMP4423,1,Yes,24,Daily,1
2,High,45,Marketing,Retail,EMP4424,1,No,25,Weekly,21
2,High,26,Software Engineer,IT,EMP4425,4,No,39,Daily,26
2,Low,30,Software Engineer,Manufacturing,EMP4426,3,No,40,None,2
5,High,51,Marketing,Consulting,EMP4427,2,No,29,Daily,29
4,Medium,43,Data Scientist,Manufacturing,EMP4428,4,Yes,56,Daily,6
5,High,28,Marketing,Finance,EMP4429,4,Yes,29,None,11
1,High,51,Project Manager,Finance,EMP4430,5,Yes,23,None,31
9,High,44,Designer,Healthcare,EMP4431,3,No,49,Daily,33
3,High,27,Project Manager,Manufacturing,EMP4432,3,Yes,55,Weekly,10
6,High,56,Sales,Healthcare,EMP4433,3,Yes,38,Daily,26
2,Low,56,Data Scientist,Manufacturing,EMP4434,4,Yes,40,Weekly,31
4,High,40,Marketing,Finance,EMP4435,1,No,34,Weekly,23
4,Low,22,Software Engineer,IT,EMP4436,3,No,52,None,30
10,High,22,Marketing,IT,EMP4437,4,No,31,Daily,21
9,High,60,Sales,IT,EMP4438,5,No,54,Weekly,22
2,Medium,45,Software Engineer,Healthcare,EMP4439,3,No,47,Daily,24
4,High,45,Project Manager,Manufacturing,EMP4440,1,Yes,39,None,1
4,Low,37,Designer,Manufacturing,EMP4441,3,No,52,Daily,34
9,Low,56,Software Engineer,IT,EMP4442,2,Yes,26,None,2
2,Low,26,Project Manager,Education,EMP4443,2,No,34,Weekly,26
4,Low,53,Data Scientist,Healthcare,EMP4444,5,Yes,26,Daily,18
4,Medium,23,Project Manager,Consulting,EMP4445,4,Yes,50,Daily,5
1,Medium,47,HR,Retail,EMP4446,4,No,51,Weekly,20
1,High,20,Data Scientist,Manufacturing,EMP4447,1,No,55,Daily,19
2,Medium,38,Marketing,Healthcare,EMP4448,5,Yes,31,Weekly,31
1,Low,29,Data Scientist,Healthcare,EMP4449,1,No,48,None,24
3,Low,39,Marketing,Consulting,EMP4450,3,Yes,43,Daily,3
9,Medium,49,Marketing,Consulting,EMP4451,5,No,32,Weekly,1
4,Low,20,Sales,Healthcare,EMP4452,5,No,38,Daily,24
10,Medium,60,Software Engineer,IT,EMP4453,5,No,30,None,13
4,Low,37,HR,Finance,EMP4454,2,Yes,28,Daily,29
4,High,47,Designer,Manufacturing,EMP4455,2,No,30,Weekly,28
9,Low,38,Project Manager,Retail,EMP4456,3,No,54,Weekly,7
2,High,54,Software Engineer,IT,EMP4457,3,Yes,43,Weekly,27
2,High,37,Sales,Consulting,EMP4458,5,Yes,40,Daily,34
3,Low,37,Data Scientist,Healthcare,EMP4459,4,No,53,Weekly,6
4,High,29,Sales,Healthcare,EMP4460,2,No,31,Weekly,12
4,High,29,Sales,IT,EMP4461,2,Yes,35,Weekly,9
4,High,58,Software Engineer,Finance,EMP4462,1,Yes,25,Weekly,22
9,Low,20,Marketing,Finance,EMP4463,3,No,42,None,18
2,Low,56,Data Scientist,Consulting,EMP4464,2,Yes,52,Weekly,22
3,High,59,Software Engineer,Healthcare,EMP4465,1,No,58,None,3
1,High,55,Project Manager,IT,EMP4466,3,No,51,Weekly,3
10,Medium,43,HR,Consulting,EMP4467,4,No,55,Daily,33
1,High,30,Marketing,Healthcare,EMP4468,1,No,30,None,16
8,Medium,32,Project Manager,IT,EMP4469,1,Yes,28,None,18
4,Medium,39,Designer,Retail,EMP4470,5,No,60,Weekly,13
4,Medium,37,Software Engineer,Consulting,EMP4471,3,No,45,Weekly,13
9,High,28,Software Engineer,Manufacturing,EMP4472,4,Yes,51,Weekly,23
1,Low,29,Designer,Consulting,EMP4473,2,No,53,Weekly,7
6,Medium,25,HR,Manufacturing,EMP4474,2,Yes,24,Weekly,4
8,Medium,34,Marketing,Retail,EMP4475,5,Yes,52,Weekly,32
4,Medium,54,Software Engineer,IT,EMP4476,2,No,27,None,28
3,Low,54,HR,Retail,EMP4477,3,Yes,43,None,2
2,Low,42,Software Engineer,Retail,EMP4478,2,Yes,40,Weekly,3
4,Medium,54,Marketing,Finance,EMP4479,2,No,36,Daily,30
3,High,60,Data Scientist,Retail,EMP4480,5,Yes,22,None,30
3,Medium,44,Designer,Finance,EMP4481,1,Yes,33,None,20
4,Low,31,Project Manager,Education,EMP4482,1,Yes,60,Weekly,23
1,Medium,27,Designer,Healthcare,EMP4483,2,Yes,28,Daily,6
5,Medium,21,Sales,Finance,EMP4484,1,Yes,33,Daily,13
3,Low,39,Data Scientist,Healthcare,EMP4485,2,Yes,53,None,1
4,Medium,25,Project Manager,Education,EMP4486,1,No,56,Weekly,35
4,Low,51,HR,Education,EMP4487,5,No,34,Weekly,9
0,Low,48,Designer,Retail,EMP4488,3,Yes,37,Daily,10
4,Low,26,Sales,Education,EMP4489,5,No,22,None,16
10,Medium,49,Data Scientist,Retail,EMP4490,1,No,44,None,9
1,Medium,22,Sales,Consulting,EMP4491,1,No,27,Weekly,5
4,High,36,HR,Consulting,EMP4492,2,No,49,Weekly,14
1,Medium,42,Software Engineer,Finance,EMP4493,2,Yes,55,Weekly,9
2,Low,38,Designer,Manufacturing,EMP4494,5,Yes,53,Weekly,5
4,Medium,54,Marketing,Education,EMP4495,5,Yes,38,Weekly,35
3,Low,31,Sales,IT,EMP4496,3,No,39,Weekly,34
3,High,44,Marketing,IT,EMP4497,2,Yes,56,Weekly,16
4,Low,43,Marketing,IT,EMP4498,3,No,48,Weekly,13
4,High,47,Designer,Finance,EMP4499,5,Yes,24,None,19
1,High,28,Designer,Manufacturing,EMP4500,4,Yes,28,Weekly,2
2,Low,33,Software Engineer,Retail,EMP4501,3,Yes,58,Weekly,18
5,Medium,58,Software Engineer,Finance,EMP4502,4,No,35,Weekly,31
2,Low,57,Designer,Healthcare,EMP4503,3,No,60,Daily,5
1,Medium,45,HR,Finance,EMP4504,2,No,54,Daily,18
4,Medium,32,Marketing,Manufacturing,EMP4505,1,No,30,Weekly,30
4,Medium,22,Software Engineer,Finance,EMP4506,2,Yes,46,None,19
8,Low,50,Designer,Manufacturing,EMP4507,3,No,49,None,15
2,Medium,21,HR,Finance,EMP4508,3,No,47,Weekly,10
3,High,60,Sales,Healthcare,EMP4509,2,No,26,Weekly,6
8,High,34,Data Scientist,Retail,EMP4510,5,No,47,None,20
3,Low,27,Marketing,Healthcare,EMP4511,2,No,52,Weekly,35
2,High,25,HR,IT,EMP4512,4,Yes,27,None,23
3,High,22,Project Manager,IT,EMP4513,1,Yes,59,Daily,8
3,Medium,42,Data Scientist,Retail,EMP4514,1,Yes,45,Weekly,12
10,Medium,24,Data Scientist,Manufacturing,EMP4515,4,Yes,29,Weekly,9
7,Low,47,Project Manager,Education,EMP4516,1,No,60,Daily,15
4,Medium,20,Project Manager,Finance,EMP4517,3,No,57,Daily,23
1,High,52,Sales,Finance,EMP4518,1,No,28,Daily,15
4,Medium,49,Sales,Manufacturing,EMP4519,3,Yes,23,Daily,17
3,Low,56,Sales,Healthcare,EMP4520,1,No,54,Weekly,1
5,Low,30,HR,Healthcare,EMP4521,5,Yes,25,Weekly,31
5,Medium,51,Designer,Healthcare,EMP4522,4,No,39,Daily,28
5,Low,59,Software Engineer,Consulting,EMP4523,3,No,55,None,25
4,Medium,42,Project Manager,Manufacturing,EMP4524,2,No,26,None,21
3,High,24,Marketing,Finance,EMP4525,5,Yes,45,Daily,16
4,Medium,52,Designer,Retail,EMP4526,1,Yes,56,None,8
4,High,27,Data Scientist,Consulting,EMP4527,1,No,52,None,20
5,Medium,46,Sales,Manufacturing,EMP4528,1,No,23,Daily,24
5,High,25,Marketing,IT,EMP4529,3,Yes,43,None,12
4,Low,38,Designer,Manufacturing,EMP4530,5,Yes,49,Weekly,28
5,High,50,Designer,IT,EMP4531,5,No,34,None,13
4,Low,40,Project Manager,Healthcare,EMP4532,4,Yes,49,Weekly,5
5,Low,45,Software Engineer,IT,EMP4533,4,No,51,None,17
4,Low,48,Sales,Healthcare,EMP4534,4,No,50,Daily,7
3,Low,43,HR,Consulting,EMP4535,4,Yes,54,None,10
2,Low,57,Software Engineer,Education,EMP4536,2,Yes,24,Weekly,31
1,Low,20,Software Engineer,Healthcare,EMP4537,4,No,38,Weekly,1
8,Low,20,Marketing,IT,EMP4538,1,No,41,Weekly,31
3,High,40,Marketing,Healthcare,EMP4539,2,No,34,None,35
4,High,45,Data Scientist,IT,EMP4540,2,No,36,Daily,32
3,Low,54,Software Engineer,Retail,EMP4541,2,Yes,51,Weekly,32
2,Low,39,HR,Healthcare,EMP4542,1,Yes,35,Weekly,5
2,Medium,51,Marketing,Education,EMP4543,3,No,52,Daily,18
9,Medium,35,Software Engineer,Education,EMP4544,2,Yes,56,None,5
4,Low,48,Data Scientist,IT,EMP4545,5,Yes,30,Weekly,27
9,High,49,Project Manager,IT,EMP4546,3,No,59,None,12
3,High,47,Designer,Retail,EMP4547,5,Yes,60,Daily,35
